Applied Loan Amount,Applied Loan Tenor,Age,Monthly Housing/Rental,Monthly Income,Office (Area),Indicators,Loan Purpose_Personal use,Loan Purpose_Tax Payment,Loan Purpose_Settle Loan / Credit Card O/S,Loan Purpose_Stand by,Loan Purpose_Decoration,Loan Purpose_Investment,Loan Purpose_Car Purchase,Loan Purpose_Business,Loan Purpose_Marriage,Loan Purpose_Education,Gender_M,Marital Status_num,Education Level_num,Residential Status_Live With Relatives,Residential Status_Rental,Residential Status_Mortgaged Private Housing,Residential Status_Self-owned Private Housing,Residential Status_Self-owned Public Housing,Residential Status_Company Provision,Residential Status_Mortgaged Public Housing,Employment Type_Fixed Income Earner,Employment Type_Civil Servant,Employment Type_Non Fixed Income Earner,Employment Type_Self-Employed,Nature of Business_Manager,Nature of Business_Office Worker,Nature of Business_Services,Nature of Business_Executive,Nature of Business_Owner of a Business,Nature of Business_Sales,Nature of Business_Professional,Nature of Business_Skilled Worker,Nature of Business_Driver,Nature of Business_Guard,Nature of Business_Unskilled Worker,Nature of Business_Factory Worker,Nature of Business_Construction Trades,Job Position_Private,Job Position_Government/Semi-Government,Job Position_Self Employed,Job Position_Public
100000,24,36.151,1000.0,20000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
240000,60,33.932,0.0,25000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000,36,37.244,1500.0,12560.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,24,43.666,2000.0,82100.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000,24,31.134,2500.0,14000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300000,60,47.781,6273.0,29600.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100000,60,61.164,1117.0,10000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50000,36,51.137,0.0,17000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50000,36,26.518,0.0,16000.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70000,36,39.595,2400.0,17000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98000,48,42.545,2000.0,14000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
110000,36,47.049,12000.0,34000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,48,48.134,4000.0,22952.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,12,54.438,10000.0,45000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,36,41.734,0.0,12000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100000,12,51.786,0.0,8334.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60000,36,36.134,0.0,17000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50000,24,38.553,1000.0,30000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000,36,49.838,2800.0,30000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000,36,41.096,0.0,22000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000,18,33.17,0.0,12000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50000,24,44.332,2740.0,40000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60000,12,42.956,0.0,9400.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100000,36,19.564,0.0,24988.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
73000,60,51.658,500.0,10000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,44.688,0.0,50000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100000,60,50.214,0.0,34000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,59.63,0.0,10000.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,44.137,2800.0,9000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,60,41.8,0.0,6935.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50000,18,56.8,3500.0,18500.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20000,12,37.764,0.0,26834.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000,24,23.153,0.0,8000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000,48,47.036,0.0,44000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
529000,36,41.929,0.0,96200.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60000,36,22.874,0.0,12000.0,3.0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120000,60,51.2,0.0,12000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,36,30.252,0.0,9000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56000,36,40.063,1248.0,9400.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90000,60,44.282,1262.0,8977.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,36,55.767,0.0,12700.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100000,36,25.027,3000.0,14500.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120000,60,23.852,0.0,9808.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
80000,60,43.005,0.0,22000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
100000,24,43.189,1576.0,14000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,48,31.074,0.0,15083.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000,12,51.419,484.0,10000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
180000,24,38.414,5800.0,8119.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
300000,36,49.222,11000.0,50000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170000,36,54.175,0.0,42000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,36,47.148,0.0,12000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10000,18,42.055,3000.0,19300.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,42.129,3000.0,9220.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
120000,36,45.953,5300.0,13000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,36,52.512,2000.0,15000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,24,53.808,0.0,45000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
130000,60,20.836,0.0,13000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,12,54.934,1000.0,15500.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,48,25.167,0.0,50000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30000,24,38.666,0.0,15000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100000,36,23.707,0.0,13500.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,48,42.389,0.0,41667.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60000,24,53.332,0.0,34400.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,24,55.047,2000.0,22000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130000,24,40.079,0.0,38000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,12,55.455,1960.0,9120.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,46.701,5300.0,20600.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,24,62.734,0.0,20000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
150000,48,34.937,0.0,22610.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,36,56.964,16000.0,48000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100000,48,38.759,0.0,14000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60000,60,21.46,0.0,6000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
700000,60,30.438,0.0,70000.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,60,53.756,1000.0,22000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
170000,60,30.438,0.0,17500.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,12,51.011,16000.0,28898.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100000,36,54.34,0.0,13000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60000,60,30.638,1300.0,11000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40000,12,42.241,1000.0,14500.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100000,48,31.389,0.0,12100.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,25.967,0.0,17532.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,60,64.795,0.0,14000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10000,18,57.797,1200.0,16200.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,24,19.137,0.0,11000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50000,24,29.395,0.0,13168.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
400000,36,44.636,0.0,70000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,24,37.381,0.0,20000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,12,56.715,0.0,10400.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,60,41.573,0.0,8000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000,48,23.244,0.0,12000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,24,43.447,0.0,48000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,54.342,0.0,10000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25000,24,54.414,0.0,13200.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10000,6,62.69,0.0,8000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
80000,60,45.353,0.0,9595.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,36,43.134,0.0,18400.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,48,39.359,0.0,15000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,24,45.619,0.0,40000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,6,53.142,4500.0,11000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,12,47.282,1300.0,10000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
80000,60,58.978,0.0,29916.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50000,48,53.553,2400.0,18000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80000,36,20.715,0.0,16862.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30000,24,39.452,0.0,22709.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20000,12,46.208,0.0,28000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20000,24,44.545,0.0,14000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
150000,60,36.992,0.0,25000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,60,46.167,0.0,21000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100000,36,48.578,0.0,6935.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40000,12,27.197,0.0,8000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000,12,57.455,0.0,45000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50000,36,56.397,1500.0,17290.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000,24,25.849,0.0,8638.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300000,60,43.997,3000.0,44000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,12,34.408,12700.0,80000.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20000,36,46.255,1000.0,13000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50000,12,33.619,0.0,40000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130000,48,50.447,0.0,9448.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120000,60,54.367,0.0,37860.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
168000,36,27.088,0.0,16850.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150000,48,25.885,0.0,15000.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60000,12,45.54,0.0,19800.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80000,24,32.096,1600.0,16000.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
250000,36,32.573,8000.0,82000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,60,53.011,6000.0,13000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20000,6,53.164,4500.0,11000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
